,score,winLEN,tag,cv,seed,subject
556,0.825,0.3,wn,4,92.0,shinanlin
557,0.875,0.3,wn,5,92.0,shinanlin
558,0.9,0.3,wn,0,93.0,shinanlin
559,0.875,0.3,wn,1,93.0,shinanlin
560,0.95,0.3,wn,2,93.0,shinanlin
561,0.9,0.3,wn,3,93.0,shinanlin
562,0.95,0.3,wn,4,93.0,shinanlin
563,0.95,0.3,wn,5,93.0,shinanlin
564,0.875,0.3,wn,0,94.0,shinanlin
565,0.8,0.3,wn,1,94.0,shinanlin
566,0.8,0.3,wn,2,94.0,shinanlin
567,0.9,0.3,wn,3,94.0,shinanlin
568,0.85,0.3,wn,4,94.0,shinanlin
569,0.95,0.3,wn,5,94.0,shinanlin
570,0.95,0.3,wn,0,95.0,shinanlin
571,0.9,0.3,wn,1,95.0,shinanlin
572,0.775,0.3,wn,2,95.0,shinanlin
573,0.9,0.3,wn,3,95.0,shinanlin
574,0.95,0.3,wn,4,95.0,shinanlin
575,0.95,0.3,wn,5,95.0,shinanlin
576,0.85,0.3,wn,0,96.0,shinanlin
577,0.85,0.3,wn,1,96.0,shinanlin
578,0.825,0.3,wn,2,96.0,shinanlin
579,0.925,0.3,wn,3,96.0,shinanlin
580,0.925,0.3,wn,4,96.0,shinanlin
581,0.825,0.3,wn,5,96.0,shinanlin
582,0.925,0.3,wn,0,97.0,shinanlin
583,0.875,0.3,wn,1,97.0,shinanlin
584,0.925,0.3,wn,2,97.0,shinanlin
585,0.875,0.3,wn,3,97.0,shinanlin
586,0.825,0.3,wn,4,97.0,shinanlin
587,0.85,0.3,wn,5,97.0,shinanlin
588,0.9,0.3,wn,0,98.0,shinanlin
589,0.9,0.3,wn,1,98.0,shinanlin
590,0.85,0.3,wn,2,98.0,shinanlin
591,0.85,0.3,wn,3,98.0,shinanlin
592,0.875,0.3,wn,4,98.0,shinanlin
593,0.875,0.3,wn,5,98.0,shinanlin
594,0.875,0.3,wn,0,99.0,shinanlin
595,0.95,0.3,wn,1,99.0,shinanlin
596,0.925,0.3,wn,2,99.0,shinanlin
597,0.875,0.3,wn,3,99.0,shinanlin
598,0.9,0.3,wn,4,99.0,shinanlin
599,0.9,0.3,wn,5,99.0,shinanlin
600,0.9,0.3,wn,0,100.0,shinanlin
601,0.85,0.3,wn,1,100.0,shinanlin
602,0.85,0.3,wn,2,100.0,shinanlin
603,0.85,0.3,wn,3,100.0,shinanlin
604,0.975,0.3,wn,4,100.0,shinanlin
605,0.925,0.3,wn,5,100.0,shinanlin
606,0.875,0.3,wn,0,101.0,shinanlin
607,0.875,0.3,wn,1,101.0,shinanlin
608,0.775,0.3,wn,2,101.0,shinanlin
609,0.875,0.3,wn,3,101.0,shinanlin
610,0.8,0.3,wn,4,101.0,shinanlin
611,0.85,0.3,wn,5,101.0,shinanlin
612,0.95,0.3,wn,0,102.0,shinanlin
613,0.85,0.3,wn,1,102.0,shinanlin
614,0.85,0.3,wn,2,102.0,shinanlin
615,0.9,0.3,wn,3,102.0,shinanlin
616,0.875,0.3,wn,4,102.0,shinanlin
617,0.825,0.3,wn,5,102.0,shinanlin
618,0.925,0.3,wn,0,103.0,shinanlin
619,0.875,0.3,wn,1,103.0,shinanlin
620,0.875,0.3,wn,2,103.0,shinanlin
621,0.925,0.3,wn,3,103.0,shinanlin
622,0.9,0.3,wn,4,103.0,shinanlin
623,0.875,0.3,wn,5,103.0,shinanlin
624,0.85,0.3,wn,0,104.0,shinanlin
625,0.875,0.3,wn,1,104.0,shinanlin
626,0.8,0.3,wn,2,104.0,shinanlin
627,0.875,0.3,wn,3,104.0,shinanlin
628,0.825,0.3,wn,4,104.0,shinanlin
629,0.925,0.3,wn,5,104.0,shinanlin
630,0.9,0.3,wn,0,105.0,shinanlin
631,0.875,0.3,wn,1,105.0,shinanlin
632,0.85,0.3,wn,2,105.0,shinanlin
633,0.95,0.3,wn,3,105.0,shinanlin
634,0.9,0.3,wn,4,105.0,shinanlin
635,0.9,0.3,wn,5,105.0,shinanlin
636,0.925,0.3,wn,0,106.0,shinanlin
637,0.825,0.3,wn,1,106.0,shinanlin
638,0.85,0.3,wn,2,106.0,shinanlin
639,0.925,0.3,wn,3,106.0,shinanlin
640,0.9,0.3,wn,4,106.0,shinanlin
641,0.9,0.3,wn,5,106.0,shinanlin
642,0.875,0.3,wn,0,107.0,shinanlin
643,0.95,0.3,wn,1,107.0,shinanlin
644,0.925,0.3,wn,2,107.0,shinanlin
645,0.875,0.3,wn,3,107.0,shinanlin
646,0.825,0.3,wn,4,107.0,shinanlin
647,0.875,0.3,wn,5,107.0,shinanlin
648,0.95,0.3,wn,0,108.0,shinanlin
649,0.9,0.3,wn,1,108.0,shinanlin
650,0.9,0.3,wn,2,108.0,shinanlin
651,0.95,0.3,wn,3,108.0,shinanlin
652,0.925,0.3,wn,4,108.0,shinanlin
653,0.925,0.3,wn,5,108.0,shinanlin
654,0.925,0.3,wn,0,109.0,shinanlin
655,0.875,0.3,wn,1,109.0,shinanlin
656,0.8,0.3,wn,2,109.0,shinanlin
657,0.925,0.3,wn,3,109.0,shinanlin
658,0.9,0.3,wn,4,109.0,shinanlin
659,0.85,0.3,wn,5,109.0,shinanlin
660,0.875,0.3,wn,0,110.0,shinanlin
661,0.9,0.3,wn,1,110.0,shinanlin
662,0.85,0.3,wn,2,110.0,shinanlin
663,0.875,0.3,wn,3,110.0,shinanlin
664,0.9,0.3,wn,4,110.0,shinanlin
665,0.85,0.3,wn,5,110.0,shinanlin
666,0.85,0.3,wn,0,111.0,shinanlin
667,0.775,0.3,wn,1,111.0,shinanlin
668,0.8,0.3,wn,2,111.0,shinanlin
669,0.875,0.3,wn,3,111.0,shinanlin
670,0.8,0.3,wn,4,111.0,shinanlin
671,0.825,0.3,wn,5,111.0,shinanlin
672,0.9,0.3,wn,0,112.0,shinanlin
673,0.95,0.3,wn,1,112.0,shinanlin
674,0.85,0.3,wn,2,112.0,shinanlin
675,0.875,0.3,wn,3,112.0,shinanlin
676,0.875,0.3,wn,4,112.0,shinanlin
677,0.825,0.3,wn,5,112.0,shinanlin
678,0.875,0.3,wn,0,113.0,shinanlin
679,0.8,0.3,wn,1,113.0,shinanlin
680,0.875,0.3,wn,2,113.0,shinanlin
681,0.825,0.3,wn,3,113.0,shinanlin
682,0.875,0.3,wn,4,113.0,shinanlin
683,0.875,0.3,wn,5,113.0,shinanlin
684,0.9,0.3,wn,0,114.0,shinanlin
685,0.925,0.3,wn,1,114.0,shinanlin
686,0.875,0.3,wn,2,114.0,shinanlin
687,0.875,0.3,wn,3,114.0,shinanlin
688,0.85,0.3,wn,4,114.0,shinanlin
689,0.9,0.3,wn,5,114.0,shinanlin
690,0.95,0.3,wn,0,115.0,shinanlin
691,0.875,0.3,wn,1,115.0,shinanlin
692,0.975,0.3,wn,2,115.0,shinanlin
693,0.9,0.3,wn,3,115.0,shinanlin
694,0.925,0.3,wn,4,115.0,shinanlin
695,0.9,0.3,wn,5,115.0,shinanlin
696,0.875,0.3,wn,0,116.0,shinanlin
697,0.825,0.3,wn,1,116.0,shinanlin
698,0.9,0.3,wn,2,116.0,shinanlin
699,0.975,0.3,wn,3,116.0,shinanlin
700,0.9,0.3,wn,4,116.0,shinanlin
701,0.95,0.3,wn,5,116.0,shinanlin
702,0.925,0.3,wn,0,117.0,shinanlin
703,0.8,0.3,wn,1,117.0,shinanlin
704,0.9,0.3,wn,2,117.0,shinanlin
705,0.825,0.3,wn,3,117.0,shinanlin
706,0.85,0.3,wn,4,117.0,shinanlin
707,0.875,0.3,wn,5,117.0,shinanlin
708,0.9,0.3,wn,0,118.0,shinanlin
709,0.825,0.3,wn,1,118.0,shinanlin
710,0.775,0.3,wn,2,118.0,shinanlin
711,0.875,0.3,wn,3,118.0,shinanlin
712,0.9,0.3,wn,4,118.0,shinanlin
713,0.925,0.3,wn,5,118.0,shinanlin
714,0.9,0.3,wn,0,119.0,shinanlin
715,0.925,0.3,wn,1,119.0,shinanlin
716,0.825,0.3,wn,2,119.0,shinanlin
717,0.925,0.3,wn,3,119.0,shinanlin
718,0.9,0.3,wn,4,119.0,shinanlin
719,0.875,0.3,wn,5,119.0,shinanlin
720,0.9,0.3,wn,0,120.0,shinanlin
721,0.85,0.3,wn,1,120.0,shinanlin
722,0.875,0.3,wn,2,120.0,shinanlin
723,0.875,0.3,wn,3,120.0,shinanlin
724,0.875,0.3,wn,4,120.0,shinanlin
725,1.0,0.3,wn,5,120.0,shinanlin
726,0.875,0.3,wn,0,121.0,shinanlin
727,0.875,0.3,wn,1,121.0,shinanlin
728,0.825,0.3,wn,2,121.0,shinanlin
729,0.9,0.3,wn,3,121.0,shinanlin
730,0.875,0.3,wn,4,121.0,shinanlin
731,0.925,0.3,wn,5,121.0,shinanlin
732,0.85,0.3,wn,0,122.0,shinanlin
733,0.95,0.3,wn,1,122.0,shinanlin
734,0.9,0.3,wn,2,122.0,shinanlin
735,0.825,0.3,wn,3,122.0,shinanlin
736,0.875,0.3,wn,4,122.0,shinanlin
737,0.85,0.3,wn,5,122.0,shinanlin
738,0.925,0.3,wn,0,123.0,shinanlin
739,0.975,0.3,wn,1,123.0,shinanlin
740,0.875,0.3,wn,2,123.0,shinanlin
741,0.85,0.3,wn,3,123.0,shinanlin
742,0.85,0.3,wn,4,123.0,shinanlin
743,0.9,0.3,wn,5,123.0,shinanlin
744,0.875,0.3,wn,0,124.0,shinanlin
745,0.85,0.3,wn,1,124.0,shinanlin
746,0.875,0.3,wn,2,124.0,shinanlin
747,0.875,0.3,wn,3,124.0,shinanlin
748,0.85,0.3,wn,4,124.0,shinanlin
749,0.9,0.3,wn,5,124.0,shinanlin
750,0.9,0.3,wn,0,125.0,shinanlin
751,0.925,0.3,wn,1,125.0,shinanlin
752,0.875,0.3,wn,2,125.0,shinanlin
753,0.875,0.3,wn,3,125.0,shinanlin
754,0.85,0.3,wn,4,125.0,shinanlin
755,0.975,0.3,wn,5,125.0,shinanlin
756,0.95,0.3,wn,0,126.0,shinanlin
757,0.9,0.3,wn,1,126.0,shinanlin
758,0.8,0.3,wn,2,126.0,shinanlin
759,0.875,0.3,wn,3,126.0,shinanlin
760,0.975,0.3,wn,4,126.0,shinanlin
761,0.975,0.3,wn,5,126.0,shinanlin
762,0.9,0.3,wn,0,127.0,shinanlin
763,0.9,0.3,wn,1,127.0,shinanlin
764,0.85,0.3,wn,2,127.0,shinanlin
765,0.85,0.3,wn,3,127.0,shinanlin
766,0.875,0.3,wn,4,127.0,shinanlin
767,0.95,0.3,wn,5,127.0,shinanlin
768,0.95,0.3,wn,0,128.0,shinanlin
769,0.9,0.3,wn,1,128.0,shinanlin
770,0.925,0.3,wn,2,128.0,shinanlin
771,0.925,0.3,wn,3,128.0,shinanlin
772,0.95,0.3,wn,4,128.0,shinanlin
773,0.85,0.3,wn,5,128.0,shinanlin
774,0.85,0.3,wn,0,129.0,shinanlin
775,0.9,0.3,wn,1,129.0,shinanlin
776,0.9,0.3,wn,2,129.0,shinanlin
777,0.975,0.3,wn,3,129.0,shinanlin
778,0.9,0.3,wn,4,129.0,shinanlin
779,0.9,0.3,wn,5,129.0,shinanlin
780,0.9,0.3,wn,0,130.0,shinanlin
781,0.9,0.3,wn,1,130.0,shinanlin
782,0.8,0.3,wn,2,130.0,shinanlin
783,0.85,0.3,wn,3,130.0,shinanlin
784,0.825,0.3,wn,4,130.0,shinanlin
785,0.9,0.3,wn,5,130.0,shinanlin
786,0.825,0.3,wn,0,131.0,shinanlin
787,0.825,0.3,wn,1,131.0,shinanlin
788,0.85,0.3,wn,2,131.0,shinanlin
789,0.875,0.3,wn,3,131.0,shinanlin
790,0.9,0.3,wn,4,131.0,shinanlin
791,0.875,0.3,wn,5,131.0,shinanlin
792,0.9,0.3,wn,0,132.0,shinanlin
793,0.925,0.3,wn,1,132.0,shinanlin
794,0.925,0.3,wn,2,132.0,shinanlin
795,0.725,0.3,wn,3,132.0,shinanlin
796,0.875,0.3,wn,4,132.0,shinanlin
797,0.925,0.3,wn,5,132.0,shinanlin
798,0.875,0.3,wn,0,133.0,shinanlin
799,0.8,0.3,wn,1,133.0,shinanlin
800,0.9,0.3,wn,2,133.0,shinanlin
801,0.85,0.3,wn,3,133.0,shinanlin
802,0.875,0.3,wn,4,133.0,shinanlin
803,0.875,0.3,wn,5,133.0,shinanlin
804,0.9,0.3,wn,0,134.0,shinanlin
805,0.9,0.3,wn,1,134.0,shinanlin
806,0.825,0.3,wn,2,134.0,shinanlin
807,0.85,0.3,wn,3,134.0,shinanlin
808,0.8,0.3,wn,4,134.0,shinanlin
809,0.9,0.3,wn,5,134.0,shinanlin
810,0.85,0.3,wn,0,135.0,shinanlin
811,0.85,0.3,wn,1,135.0,shinanlin
812,0.85,0.3,wn,2,135.0,shinanlin
813,0.775,0.3,wn,3,135.0,shinanlin
814,0.9,0.3,wn,4,135.0,shinanlin
815,0.9,0.3,wn,5,135.0,shinanlin
816,0.95,0.3,wn,0,136.0,shinanlin
817,0.925,0.3,wn,1,136.0,shinanlin
818,0.95,0.3,wn,2,136.0,shinanlin
819,0.9,0.3,wn,3,136.0,shinanlin
820,0.925,0.3,wn,4,136.0,shinanlin
821,0.975,0.3,wn,5,136.0,shinanlin
822,0.8,0.3,wn,0,137.0,shinanlin
823,0.95,0.3,wn,1,137.0,shinanlin
824,0.925,0.3,wn,2,137.0,shinanlin
825,0.875,0.3,wn,3,137.0,shinanlin
826,0.9,0.3,wn,4,137.0,shinanlin
827,0.95,0.3,wn,5,137.0,shinanlin
828,0.825,0.3,wn,0,138.0,shinanlin
829,0.85,0.3,wn,1,138.0,shinanlin
830,0.825,0.3,wn,2,138.0,shinanlin
831,0.95,0.3,wn,3,138.0,shinanlin
832,0.925,0.3,wn,4,138.0,shinanlin
833,0.925,0.3,wn,5,138.0,shinanlin
834,0.9,0.3,wn,0,139.0,shinanlin
835,0.75,0.3,wn,1,139.0,shinanlin
836,0.75,0.3,wn,2,139.0,shinanlin
837,0.925,0.3,wn,3,139.0,shinanlin
838,0.8,0.3,wn,4,139.0,shinanlin
839,0.825,0.3,wn,5,139.0,shinanlin
840,0.9,0.3,wn,0,140.0,shinanlin
841,0.9,0.3,wn,1,140.0,shinanlin
842,0.95,0.3,wn,2,140.0,shinanlin
843,0.9,0.3,wn,3,140.0,shinanlin
844,0.875,0.3,wn,4,140.0,shinanlin
845,0.95,0.3,wn,5,140.0,shinanlin
846,0.9,0.3,wn,0,141.0,shinanlin
847,0.85,0.3,wn,1,141.0,shinanlin
848,0.875,0.3,wn,2,141.0,shinanlin
849,0.95,0.3,wn,3,141.0,shinanlin
850,0.95,0.3,wn,4,141.0,shinanlin
851,0.95,0.3,wn,5,141.0,shinanlin
852,0.825,0.3,wn,0,142.0,shinanlin
853,0.975,0.3,wn,1,142.0,shinanlin
854,0.85,0.3,wn,2,142.0,shinanlin
855,0.925,0.3,wn,3,142.0,shinanlin
856,0.9,0.3,wn,4,142.0,shinanlin
857,0.925,0.3,wn,5,142.0,shinanlin
858,0.75,0.3,wn,0,143.0,shinanlin
859,0.925,0.3,wn,1,143.0,shinanlin
860,0.875,0.3,wn,2,143.0,shinanlin
861,0.85,0.3,wn,3,143.0,shinanlin
862,0.95,0.3,wn,4,143.0,shinanlin
863,0.95,0.3,wn,5,143.0,shinanlin
864,0.925,0.3,wn,0,144.0,shinanlin
865,0.825,0.3,wn,1,144.0,shinanlin
866,0.9,0.3,wn,2,144.0,shinanlin
867,0.875,0.3,wn,3,144.0,shinanlin
868,0.875,0.3,wn,4,144.0,shinanlin
869,0.925,0.3,wn,5,144.0,shinanlin
870,0.9,0.3,wn,0,145.0,shinanlin
871,0.95,0.3,wn,1,145.0,shinanlin
872,0.8,0.3,wn,2,145.0,shinanlin
873,0.875,0.3,wn,3,145.0,shinanlin
874,0.9,0.3,wn,4,145.0,shinanlin
875,0.9,0.3,wn,5,145.0,shinanlin
876,0.8,0.3,wn,0,146.0,shinanlin
877,0.775,0.3,wn,1,146.0,shinanlin
878,0.875,0.3,wn,2,146.0,shinanlin
879,0.875,0.3,wn,3,146.0,shinanlin
880,0.95,0.3,wn,4,146.0,shinanlin
881,0.9,0.3,wn,5,146.0,shinanlin
882,0.775,0.3,wn,0,147.0,shinanlin
883,0.825,0.3,wn,1,147.0,shinanlin
884,0.925,0.3,wn,2,147.0,shinanlin
885,0.925,0.3,wn,3,147.0,shinanlin
886,0.825,0.3,wn,4,147.0,shinanlin
887,0.825,0.3,wn,5,147.0,shinanlin
888,0.875,0.3,wn,0,148.0,shinanlin
889,0.85,0.3,wn,1,148.0,shinanlin
890,0.9,0.3,wn,2,148.0,shinanlin
891,0.9,0.3,wn,3,148.0,shinanlin
892,0.875,0.3,wn,4,148.0,shinanlin
893,0.9,0.3,wn,5,148.0,shinanlin
894,0.9,0.3,wn,0,149.0,shinanlin
895,0.85,0.3,wn,1,149.0,shinanlin
896,0.875,0.3,wn,2,149.0,shinanlin
897,0.9,0.3,wn,3,149.0,shinanlin
898,0.95,0.3,wn,4,149.0,shinanlin
899,0.925,0.3,wn,5,149.0,shinanlin
900,0.875,0.3,wn,0,150.0,shinanlin
901,0.925,0.3,wn,1,150.0,shinanlin
902,0.925,0.3,wn,2,150.0,shinanlin
903,0.9,0.3,wn,3,150.0,shinanlin
904,0.95,0.3,wn,4,150.0,shinanlin
905,0.875,0.3,wn,5,150.0,shinanlin
906,0.8,0.3,wn,0,151.0,shinanlin
907,1.0,0.3,wn,1,151.0,shinanlin
908,0.85,0.3,wn,2,151.0,shinanlin
909,0.825,0.3,wn,3,151.0,shinanlin
910,0.925,0.3,wn,4,151.0,shinanlin
911,0.9,0.3,wn,5,151.0,shinanlin
912,0.95,0.3,wn,0,152.0,shinanlin
913,0.975,0.3,wn,1,152.0,shinanlin
914,0.925,0.3,wn,2,152.0,shinanlin
915,0.9,0.3,wn,3,152.0,shinanlin
916,0.95,0.3,wn,4,152.0,shinanlin
917,0.975,0.3,wn,5,152.0,shinanlin
918,0.925,0.3,wn,0,153.0,shinanlin
919,0.825,0.3,wn,1,153.0,shinanlin
920,0.925,0.3,wn,2,153.0,shinanlin
921,0.875,0.3,wn,3,153.0,shinanlin
922,0.825,0.3,wn,4,153.0,shinanlin
923,0.95,0.3,wn,5,153.0,shinanlin
924,0.825,0.3,wn,0,154.0,shinanlin
925,0.8,0.3,wn,1,154.0,shinanlin
926,0.85,0.3,wn,2,154.0,shinanlin
927,0.825,0.3,wn,3,154.0,shinanlin
928,0.85,0.3,wn,4,154.0,shinanlin
929,0.875,0.3,wn,5,154.0,shinanlin
930,0.9,0.3,wn,0,155.0,shinanlin
931,0.95,0.3,wn,1,155.0,shinanlin
932,0.9,0.3,wn,2,155.0,shinanlin
933,0.875,0.3,wn,3,155.0,shinanlin
934,0.85,0.3,wn,4,155.0,shinanlin
935,0.9,0.3,wn,5,155.0,shinanlin
936,0.9,0.3,wn,0,156.0,shinanlin
937,0.85,0.3,wn,1,156.0,shinanlin
938,0.875,0.3,wn,2,156.0,shinanlin
939,0.9,0.3,wn,3,156.0,shinanlin
940,0.875,0.3,wn,4,156.0,shinanlin
941,0.8,0.3,wn,5,156.0,shinanlin
942,0.9,0.3,wn,0,157.0,shinanlin
943,0.9,0.3,wn,1,157.0,shinanlin
944,0.85,0.3,wn,2,157.0,shinanlin
945,0.85,0.3,wn,3,157.0,shinanlin
946,0.9,0.3,wn,4,157.0,shinanlin
947,0.85,0.3,wn,5,157.0,shinanlin
948,0.825,0.3,wn,0,158.0,shinanlin
949,0.875,0.3,wn,1,158.0,shinanlin
950,0.9,0.3,wn,2,158.0,shinanlin
951,0.775,0.3,wn,3,158.0,shinanlin
952,0.85,0.3,wn,4,158.0,shinanlin
953,0.825,0.3,wn,5,158.0,shinanlin
954,0.875,0.3,wn,0,159.0,shinanlin
955,0.875,0.3,wn,1,159.0,shinanlin
956,0.825,0.3,wn,2,159.0,shinanlin
957,0.85,0.3,wn,3,159.0,shinanlin
958,0.875,0.3,wn,4,159.0,shinanlin
959,0.95,0.3,wn,5,159.0,shinanlin
960,0.875,0.3,wn,0,160.0,shinanlin
961,0.825,0.3,wn,1,160.0,shinanlin
962,0.75,0.3,wn,2,160.0,shinanlin
963,0.875,0.3,wn,3,160.0,shinanlin
964,0.825,0.3,wn,4,160.0,shinanlin
965,0.85,0.3,wn,5,160.0,shinanlin
966,0.85,0.3,wn,0,161.0,shinanlin
967,0.9,0.3,wn,1,161.0,shinanlin
968,0.925,0.3,wn,2,161.0,shinanlin
969,0.875,0.3,wn,3,161.0,shinanlin
970,0.975,0.3,wn,4,161.0,shinanlin
971,0.95,0.3,wn,5,161.0,shinanlin
972,0.95,0.3,wn,0,162.0,shinanlin
973,0.85,0.3,wn,1,162.0,shinanlin
974,0.925,0.3,wn,2,162.0,shinanlin
975,0.875,0.3,wn,3,162.0,shinanlin
976,0.8,0.3,wn,4,162.0,shinanlin
977,0.925,0.3,wn,5,162.0,shinanlin
978,0.875,0.3,wn,0,163.0,shinanlin
979,0.9,0.3,wn,1,163.0,shinanlin
980,0.85,0.3,wn,2,163.0,shinanlin
981,0.975,0.3,wn,3,163.0,shinanlin
982,0.925,0.3,wn,4,163.0,shinanlin
983,0.975,0.3,wn,5,163.0,shinanlin
984,0.825,0.3,wn,0,164.0,shinanlin
985,0.875,0.3,wn,1,164.0,shinanlin
986,0.85,0.3,wn,2,164.0,shinanlin
987,0.85,0.3,wn,3,164.0,shinanlin
988,0.825,0.3,wn,4,164.0,shinanlin
989,0.85,0.3,wn,5,164.0,shinanlin
990,0.925,0.3,wn,0,165.0,shinanlin
991,0.825,0.3,wn,1,165.0,shinanlin
992,0.875,0.3,wn,2,165.0,shinanlin
993,0.85,0.3,wn,3,165.0,shinanlin
994,0.8,0.3,wn,4,165.0,shinanlin
995,0.825,0.3,wn,5,165.0,shinanlin
996,0.9,0.3,wn,0,166.0,shinanlin
997,0.925,0.3,wn,1,166.0,shinanlin
998,0.825,0.3,wn,2,166.0,shinanlin
999,0.95,0.3,wn,3,166.0,shinanlin
1000,0.875,0.3,wn,4,166.0,shinanlin
1001,0.9,0.3,wn,5,166.0,shinanlin
1002,0.925,0.3,wn,0,167.0,shinanlin
1003,0.85,0.3,wn,1,167.0,shinanlin
1004,0.825,0.3,wn,2,167.0,shinanlin
1005,0.8,0.3,wn,3,167.0,shinanlin
1006,0.875,0.3,wn,4,167.0,shinanlin
1007,0.925,0.3,wn,5,167.0,shinanlin
1008,0.95,0.3,wn,0,168.0,shinanlin
1009,0.875,0.3,wn,1,168.0,shinanlin
1010,0.875,0.3,wn,2,168.0,shinanlin
1011,0.9,0.3,wn,3,168.0,shinanlin
1012,0.9,0.3,wn,4,168.0,shinanlin
1013,0.95,0.3,wn,5,168.0,shinanlin
1014,0.9,0.3,wn,0,169.0,shinanlin
1015,0.9,0.3,wn,1,169.0,shinanlin
1016,0.825,0.3,wn,2,169.0,shinanlin
1017,0.9,0.3,wn,3,169.0,shinanlin
1018,0.9,0.3,wn,4,169.0,shinanlin
1019,0.925,0.3,wn,5,169.0,shinanlin
1020,0.9,0.3,wn,0,170.0,shinanlin
1021,0.85,0.3,wn,1,170.0,shinanlin
1022,0.85,0.3,wn,2,170.0,shinanlin
1023,0.95,0.3,wn,3,170.0,shinanlin
1024,0.925,0.3,wn,4,170.0,shinanlin
1025,0.925,0.3,wn,5,170.0,shinanlin
1026,0.85,0.3,wn,0,171.0,shinanlin
1027,0.95,0.3,wn,1,171.0,shinanlin
1028,0.9,0.3,wn,2,171.0,shinanlin
1029,0.875,0.3,wn,3,171.0,shinanlin
1030,0.8,0.3,wn,4,171.0,shinanlin
1031,0.825,0.3,wn,5,171.0,shinanlin
1032,0.85,0.3,wn,0,172.0,shinanlin
1033,0.825,0.3,wn,1,172.0,shinanlin
1034,0.9,0.3,wn,2,172.0,shinanlin
1035,0.85,0.3,wn,3,172.0,shinanlin
1036,0.925,0.3,wn,4,172.0,shinanlin
1037,0.825,0.3,wn,5,172.0,shinanlin
1038,0.8,0.3,wn,0,173.0,shinanlin
1039,0.85,0.3,wn,1,173.0,shinanlin
1040,0.825,0.3,wn,2,173.0,shinanlin
1041,0.9,0.3,wn,3,173.0,shinanlin
1042,0.75,0.3,wn,4,173.0,shinanlin
1043,0.875,0.3,wn,5,173.0,shinanlin
1044,0.85,0.3,wn,0,174.0,shinanlin
1045,0.85,0.3,wn,1,174.0,shinanlin
1046,0.875,0.3,wn,2,174.0,shinanlin
1047,0.875,0.3,wn,3,174.0,shinanlin
1048,0.925,0.3,wn,4,174.0,shinanlin
1049,0.8,0.3,wn,5,174.0,shinanlin
1050,0.875,0.3,wn,0,175.0,shinanlin
1051,0.85,0.3,wn,1,175.0,shinanlin
1052,0.775,0.3,wn,2,175.0,shinanlin
1053,0.8,0.3,wn,3,175.0,shinanlin
1054,0.775,0.3,wn,4,175.0,shinanlin
1055,0.825,0.3,wn,5,175.0,shinanlin
1056,0.85,0.3,wn,0,176.0,shinanlin
1057,0.975,0.3,wn,1,176.0,shinanlin
1058,0.925,0.3,wn,2,176.0,shinanlin
1059,0.875,0.3,wn,3,176.0,shinanlin
1060,0.9,0.3,wn,4,176.0,shinanlin
1061,0.975,0.3,wn,5,176.0,shinanlin
1062,0.925,0.3,wn,0,177.0,shinanlin
1063,0.85,0.3,wn,1,177.0,shinanlin
1064,0.9,0.3,wn,2,177.0,shinanlin
1065,0.9,0.3,wn,3,177.0,shinanlin
1066,0.925,0.3,wn,4,177.0,shinanlin
1067,0.95,0.3,wn,5,177.0,shinanlin
1068,0.925,0.3,wn,0,178.0,shinanlin
1069,0.85,0.3,wn,1,178.0,shinanlin
1070,0.9,0.3,wn,2,178.0,shinanlin
1071,0.875,0.3,wn,3,178.0,shinanlin
1072,0.875,0.3,wn,4,178.0,shinanlin
1073,0.925,0.3,wn,5,178.0,shinanlin
1074,0.875,0.3,wn,0,179.0,shinanlin
1075,0.9,0.3,wn,1,179.0,shinanlin
1076,0.85,0.3,wn,2,179.0,shinanlin
1077,0.875,0.3,wn,3,179.0,shinanlin
1078,0.9,0.3,wn,4,179.0,shinanlin
1079,0.9,0.3,wn,5,179.0,shinanlin
1080,0.925,0.3,wn,0,180.0,shinanlin
1081,0.725,0.3,wn,1,180.0,shinanlin
1082,1.0,0.3,wn,2,180.0,shinanlin
1083,0.9,0.3,wn,3,180.0,shinanlin
1084,0.875,0.3,wn,4,180.0,shinanlin
1085,0.925,0.3,wn,5,180.0,shinanlin
1086,0.875,0.3,wn,0,181.0,shinanlin
1087,0.85,0.3,wn,1,181.0,shinanlin
1088,0.8,0.3,wn,2,181.0,shinanlin
1089,0.775,0.3,wn,3,181.0,shinanlin
1090,0.825,0.3,wn,4,181.0,shinanlin
1091,0.925,0.3,wn,5,181.0,shinanlin
1092,0.875,0.3,wn,0,182.0,shinanlin
1093,0.95,0.3,wn,1,182.0,shinanlin
1094,0.75,0.3,wn,2,182.0,shinanlin
1095,0.925,0.3,wn,3,182.0,shinanlin
1096,0.875,0.3,wn,4,182.0,shinanlin
1097,0.925,0.3,wn,5,182.0,shinanlin
1098,0.85,0.3,wn,0,183.0,shinanlin
1099,0.925,0.3,wn,1,183.0,shinanlin
1100,0.85,0.3,wn,2,183.0,shinanlin
1101,0.85,0.3,wn,3,183.0,shinanlin
1102,0.95,0.3,wn,4,183.0,shinanlin
1103,0.825,0.3,wn,5,183.0,shinanlin
1104,0.825,0.3,wn,0,184.0,shinanlin
1105,0.925,0.3,wn,1,184.0,shinanlin
1106,0.925,0.3,wn,2,184.0,shinanlin
1107,0.875,0.3,wn,3,184.0,shinanlin
1108,0.9,0.3,wn,4,184.0,shinanlin
1109,0.85,0.3,wn,5,184.0,shinanlin
